,gender,age_category,credit_score,area,traffic_index,vehicle_age,vehicle_body,vehicle_value,claim_risk_cat,credit_score_cat
15602,1,4.0,719.0,0,79.8,2,9,1.672,1,3
15603,1,4.0,711.0,0,65.7,4,9,0.407,1,3
15604,0,6.0,810.0,2,133.5,4,9,1.056,1,1
15605,0,6.0,815.0,0,69.7,3,9,1.947,1,1
15606,1,2.0,674.0,0,54.7,3,10,1.529,1,2
15607,0,1.0,422.0,1,113.7,2,9,1.837,0,0
15608,0,4.0,601.0,3,120.4,4,9,0.803,1,4
15609,1,4.0,673.0,3,73.8,3,10,2.134,1,2
15610,0,3.0,656.0,0,100.5,3,12,1.056,1,2
15611,0,4.0,655.0,2,120.0,3,3,1.639,1,2
15612,1,6.0,815.0,3,126.4,3,3,1.078,1,1
15613,1,6.0,783.0,2,129.0,1,3,2.189,1,1
15614,0,4.0,714.0,1,124.8,2,9,1.595,1,3
15615,0,4.0,831.0,4,16.5,3,10,2.662,1,1
15616,1,3.0,635.0,2,148.5,2,9,2.563,1,4
15617,0,1.0,368.0,2,142.5,1,10,7.216,1,0
15618,0,4.0,356.0,1,120.1,1,3,1.595,0,0
15619,1,3.0,623.0,2,124.5,1,10,2.585,0,4
15620,0,4.0,632.0,1,120.1,1,3,2.255,1,4
15621,1,5.0,767.0,1,123.9,1,7,3.234,1,1
15622,0,4.0,830.0,2,121.5,3,9,1.815,1,1
15623,1,6.0,728.0,4,33.0,3,3,0.847,1,3
15624,0,4.0,775.0,0,128.6,3,10,1.155,1,1
15625,0,6.0,810.0,3,92.1,1,10,5.203,1,1
15626,0,4.0,702.0,2,141.0,3,4,1.672,1,3
15627,1,5.0,835.0,3,58.1,3,10,3.454,1,1
15628,0,4.0,383.0,2,135.0,4,9,0.748,1,0
15629,0,4.0,699.0,2,88.5,2,3,1.474,1,2
15630,0,4.0,820.0,0,72.0,4,3,0.308,1,1
15631,0,1.0,666.0,2,148.5,1,3,2.618,0,2
15632,1,6.0,742.0,4,19.5,3,3,0.957,1,3
15633,0,2.0,434.0,1,130.4,2,10,3.619,1,0
15634,0,3.0,652.0,0,74.1,4,3,0.726,1,2
15635,1,4.0,454.0,0,114.7,1,11,3.5629,1,0
15636,0,4.0,680.0,3,58.5,4,3,0.572,1,2
15637,0,4.0,604.0,2,136.5,2,3,1.727,1,4
15638,0,3.0,690.0,2,124.5,2,10,2.816,1,2
15639,0,4.0,746.0,4,31.5,2,10,4.466,1,3
15640,0,3.0,622.0,1,132.8,2,3,1.265,1,4
15641,0,3.0,480.0,4,64.5,3,10,1.859,1,0
15642,0,3.0,645.0,0,103.7,2,3,1.507,1,4
15643,0,3.0,830.0,1,73.8,3,3,1.155,1,1
15644,0,4.0,752.0,1,98.1,1,10,5.17,1,1
15645,1,3.0,753.0,2,141.0,3,10,3.729,1,1
15646,1,2.0,728.0,3,95.1,2,9,1.914,1,3
15647,0,1.0,607.0,0,103.8,3,9,1.232,1,0
15648,1,3.0,651.0,0,101.1,3,9,5.115,1,2
15649,1,4.0,697.0,1,105.4,1,12,3.322,1,2
15650,1,5.0,714.0,3,157.1,2,10,3.432,1,3
15651,0,6.0,677.0,0,105.7,1,9,2.827,1,2
15652,1,3.0,630.0,2,144.0,2,3,1.309,0,4
15653,1,6.0,845.0,1,167.5,4,9,0.319,1,1
15654,0,3.0,621.0,0,76.3,3,10,3.872,1,4
15655,0,3.0,478.0,2,144.0,2,9,2.508,1,0
15656,0,3.0,662.0,2,123.0,4,10,1.595,1,2
15657,1,4.0,713.0,1,130.4,3,9,1.122,1,3
15658,0,1.0,663.0,2,148.5,2,3,1.243,1,2
15659,0,3.0,796.0,2,144.0,4,3,0.594,1,1
15660,0,4.0,404.0,4,49.5,2,3,1.969,1,0
15661,0,4.0,836.0,2,150.0,3,10,2.662,1,1
15662,0,4.0,785.0,0,83.7,4,10,0.55,1,1
15663,0,5.0,816.0,0,165.6,2,9,1.848,1,1
15664,0,5.0,815.0,2,133.5,2,3,1.496,0,1
15665,0,2.0,620.0,2,144.0,4,10,1.727,1,0
15666,0,3.0,827.0,0,80.1,3,3,1.342,1,1
15667,1,5.0,778.0,2,150.0,1,12,2.64,1,1
15668,1,5.0,776.0,5,80.0,1,3,1.782,1,1
15669,1,2.0,620.0,2,133.5,4,12,0.671,1,0
15670,0,4.0,563.0,1,104.3,4,3,0.726,1,4
15671,0,3.0,691.0,1,109.4,1,3,1.7149,1,2
15672,0,2.0,620.0,2,97.5,3,3,0.847,1,0
15673,1,4.0,693.0,1,115.0,4,10,0.814,1,2
15674,0,4.0,777.0,2,138.0,2,3,1.716,1,1
15675,0,6.0,845.0,0,51.8,3,3,1.408,1,1
15676,1,3.0,647.0,2,115.5,2,12,3.377,1,4
15677,0,5.0,810.0,3,66.5,4,3,0.572,1,1
15678,0,4.0,777.0,2,124.5,1,3,1.507,1,1
15679,0,3.0,556.0,0,79.0,1,3,2.068,1,4
15680,1,3.0,714.0,4,76.5,2,3,1.551,1,3
15681,0,3.0,748.0,1,124.3,1,12,4.147,1,3
15682,0,6.0,813.0,0,82.3,4,3,0.451,1,1
15683,1,4.0,445.0,3,99.7,4,10,0.484,1,0
15684,0,5.0,797.0,2,103.5,3,3,1.881,1,1
15685,1,3.0,684.0,1,127.9,2,10,3.696,1,2
15686,0,4.0,748.0,2,91.5,1,3,1.936,1,3
15687,0,5.0,832.0,1,120.1,4,9,0.484,1,1
15688,0,4.0,813.0,3,94.4,3,10,1.485,1,1
15689,1,5.0,818.0,1,125.0,2,12,2.739,1,1
15690,0,4.0,673.0,1,117.2,2,9,1.584,1,2
15691,0,5.0,818.0,2,129.0,3,9,1.518,1,1
15692,1,6.0,826.0,2,112.5,2,12,3.388,0,1
15693,0,4.0,727.0,3,73.2,2,10,4.334,1,3
15694,1,4.0,683.0,4,52.5,4,10,2.145,1,2
15695,0,5.0,751.0,2,147.0,1,3,1.7358,1,1
15696,0,2.0,644.0,1,120.1,4,4,1.045,1,4
15697,0,5.0,723.0,2,127.5,4,9,1.276,1,3
15698,0,4.0,647.0,1,150.6,4,9,0.484,1,4
15699,0,5.0,708.0,0,98.6,2,3,1.914,1,3
15700,1,4.0,670.0,2,133.5,1,10,3.234,1,2
15701,0,3.0,604.0,1,103.8,1,9,1.936,1,4
15702,0,5.0,535.0,2,147.0,1,9,2.519,0,0
15703,1,3.0,647.0,2,144.0,4,9,0.506,1,4
15704,0,5.0,727.0,3,100.9,1,10,3.861,1,3
15705,1,4.0,833.0,2,148.5,4,10,1.408,1,1
15706,1,2.0,611.0,0,85.3,4,6,1.661,0,4
15707,0,2.0,620.0,2,142.5,2,3,2.035,0,0
15708,0,4.0,604.0,5,134.0,3,10,2.717,1,4
15709,0,6.0,625.0,0,83.5,3,9,2.167,1,4
15710,1,3.0,678.0,5,116.0,2,10,3.949,1,2
15711,1,6.0,843.0,1,130.2,4,11,0.616,1,1
15712,0,4.0,682.0,3,116.8,2,9,1.793,1,2
15713,1,4.0,427.0,2,82.5,4,9,0.638,1,0
15714,1,1.0,528.0,5,138.0,3,12,2.904,0,0
15715,0,4.0,837.0,2,130.5,4,6,1.969,1,1
15716,1,3.0,773.0,2,91.5,3,10,3.3,1,1
15717,0,3.0,752.0,0,95.3,1,10,5.181,1,1
15718,0,4.0,526.0,2,126.0,1,3,2.541,0,0
15719,1,4.0,615.0,4,63.0,4,10,2.079,1,4
15720,0,4.0,533.0,3,87.3,3,10,1.859,1,0
15721,0,2.0,349.0,1,149.2,4,3,0.572,1,0
15722,1,3.0,661.0,2,91.5,3,9,1.419,1,2
15723,0,4.0,688.0,0,60.8,4,9,0.352,1,0
15724,0,6.0,809.0,2,144.0,3,9,1.342,1,1
15725,1,4.0,424.0,0,47.3,1,9,12.672,1,0
15726,0,6.0,763.0,2,108.0,3,10,4.4,1,1
15727,0,5.0,740.0,2,138.0,2,9,1.936,1,3
15728,0,3.0,604.0,3,90.0,4,10,2.024,1,4
15729,0,5.0,821.0,1,101.8,3,9,1.21,1,1
15730,0,3.0,849.0,2,138.0,4,10,1.122,1,1
15731,0,4.0,822.0,0,46.0,4,9,1.375,1,1
15732,1,4.0,799.0,4,70.5,3,12,1.331,1,1
15733,1,5.0,750.0,2,109.5,2,4,3.894,1,1
15734,1,4.0,839.0,0,73.6,4,9,0.825,1,1
15735,0,4.0,720.0,2,145.5,1,2,2.827,1,3
15736,0,2.0,670.0,1,114.1,3,3,1.562,1,2
15737,0,4.0,839.0,1,183.5,4,10,1.298,1,1
15738,0,3.0,720.0,3,99.6,1,10,5.093,1,3
15739,0,3.0,647.0,2,111.0,1,11,1.892,1,4
15740,1,5.0,782.0,0,96.5,4,10,1.232,1,1
15741,1,5.0,705.0,5,118.0,1,3,1.441,1,3
15742,1,5.0,822.0,1,143.2,4,9,0.572,1,1
15743,1,1.0,322.0,0,88.4,3,9,1.87,0,0
15744,1,5.0,781.0,2,142.5,4,9,1.023,1,1
15745,0,3.0,697.0,2,100.5,3,3,0.781,1,2
15746,0,3.0,635.0,2,130.5,2,4,3.212,1,4
15747,1,4.0,634.0,0,93.5,2,3,2.09,0,4
15748,0,2.0,516.0,1,118.4,2,9,1.815,1,0
15749,0,3.0,657.0,2,135.0,3,10,1.375,1,2
15750,1,5.0,760.0,4,43.5,3,9,0.847,1,1
15751,1,2.0,360.0,5,114.0,3,10,2.222,0,0
15752,0,4.0,348.0,1,131.4,1,10,6.3943,0,0
15753,0,1.0,724.0,2,100.5,2,9,1.32,1,3
15754,0,4.0,582.0,0,57.5,2,9,1.551,1,4
15755,0,4.0,769.0,2,150.0,2,9,2.376,1,1
15756,0,3.0,784.0,1,108.7,4,9,0.792,1,1
15757,1,3.0,716.0,1,151.8,3,10,2.266,1,3
15758,0,4.0,603.0,1,116.2,2,3,1.793,1,4
15759,0,5.0,820.0,0,80.6,4,9,0.836,1,1
15760,0,6.0,814.0,1,107.6,2,3,1.606,0,1
15761,1,6.0,741.0,2,132.0,3,9,1.617,1,3
15762,0,1.0,605.0,1,150.8,2,3,1.265,1,4
15763,0,3.0,701.0,3,79.3,3,10,1.397,1,3
15764,0,3.0,724.0,3,148.1,3,3,0.869,1,3
15765,0,5.0,741.0,4,43.5,4,12,0.957,1,3
15766,0,2.0,521.0,2,133.5,1,3,2.178,0,0
15767,0,2.0,768.0,3,93.2,1,10,3.7389,1,1
15768,1,3.0,726.0,2,141.0,1,10,7.865,1,3
15769,1,4.0,690.0,3,152.6,3,11,1.562,1,2
15770,0,5.0,788.0,2,141.0,1,3,1.507,1,1
15771,0,4.0,759.0,2,142.5,4,9,1.199,1,1
15772,1,4.0,688.0,1,127.8,4,7,0.506,1,0
15773,0,6.0,728.0,0,97.6,1,3,1.65,1,3
15774,0,6.0,831.0,1,92.7,3,9,1.947,1,1
15775,0,3.0,622.0,1,124.8,2,3,1.562,1,4
15776,1,4.0,303.0,2,130.5,3,3,0.935,0,0
15777,0,3.0,668.0,2,142.5,4,3,0.748,1,0
15778,0,6.0,711.0,3,73.5,1,9,2.915,1,3
15779,0,3.0,651.0,0,64.3,2,9,2.123,1,2
15780,0,4.0,670.0,3,98.4,1,9,2.046,1,2
15781,1,6.0,735.0,1,114.6,4,4,2.134,1,3
15782,0,4.0,780.0,4,28.5,3,3,0.99,1,1
15783,1,6.0,844.0,1,125.7,2,3,1.936,1,1
15784,0,1.0,566.0,2,117.0,3,7,1.991,1,4
15785,0,4.0,395.0,3,94.3,1,10,5.7596,1,0
15786,1,4.0,777.0,1,135.3,3,12,1.958,0,1
15787,0,2.0,604.0,0,68.7,3,10,2.75,1,4
15788,1,4.0,764.0,1,141.7,4,6,1.969,1,1
15789,0,2.0,441.0,1,113.9,1,9,2.981,1,0
15790,0,4.0,383.0,4,64.5,1,9,2.365,0,0
15791,1,2.0,604.0,2,145.5,4,9,0.715,1,4
15792,0,4.0,788.0,0,32.1,4,9,0.803,1,1
15793,1,4.0,767.0,2,82.5,1,3,1.573,1,1
15794,1,2.0,462.0,2,138.0,3,12,1.628,0,0
15795,0,3.0,410.0,1,120.8,2,9,2.079,1,0
15796,1,4.0,661.0,4,48.0,2,9,2.156,1,2
15797,0,1.0,786.0,0,114.5,3,4,1.617,1,1
15798,0,5.0,838.0,4,67.5,2,3,1.947,1,1
15799,1,2.0,400.0,4,46.5,3,10,3.674,1,0
15800,1,5.0,828.0,1,139.5,3,12,2.354,1,1
15801,1,4.0,524.0,4,30.0,1,12,3.234,1,0
15802,0,1.0,563.0,1,81.4,3,3,1.012,0,4
15803,0,4.0,784.0,2,133.5,3,3,1.276,1,1
15804,0,2.0,620.0,1,113.7,3,3,0.869,1,0
15805,1,2.0,620.0,4,45.0,3,12,2.332,0,0
15806,0,3.0,806.0,1,76.2,3,4,1.727,1,1
15807,0,4.0,407.0,3,121.3,3,10,3.102,0,0
15808,0,4.0,474.0,2,79.5,2,3,1.254,1,0
15809,0,2.0,620.0,0,65.0,4,3,0.759,1,0
15810,1,6.0,662.0,1,160.3,4,10,0.814,0,2
15811,0,4.0,581.0,2,75.0,3,10,3.047,1,4
15812,0,4.0,699.0,1,120.1,1,9,3.091,1,2
15813,1,4.0,839.0,0,46.2,1,9,2.068,1,1
15814,0,5.0,746.0,1,131.5,3,9,1.067,1,3
15815,0,3.0,850.0,2,132.0,2,10,3.894,1,1
15816,1,3.0,667.0,2,141.0,2,10,4.004,1,2
15817,0,2.0,620.0,0,39.8,2,3,1.958,1,0
15818,0,5.0,757.0,0,58.3,1,3,2.145,1,1
15819,0,6.0,850.0,1,120.1,1,9,2.673,1,1
15820,0,1.0,599.0,2,144.0,1,3,1.7039,1,4
15821,0,3.0,755.0,1,108.9,4,9,0.638,1,1
15822,1,5.0,827.0,0,95.2,1,10,3.652,0,1
15823,0,4.0,781.0,2,117.0,1,10,8.118,1,1
15824,0,2.0,669.0,4,15.0,1,9,2.937,1,2
15825,1,5.0,729.0,2,102.0,4,9,0.385,0,3
15826,0,4.0,805.0,0,67.8,3,3,0.935,1,1
15827,1,2.0,427.0,2,135.0,3,9,1.386,1,0
15828,0,2.0,381.0,2,127.5,4,9,0.946,0,0
15829,1,4.0,610.0,2,102.0,2,4,2.563,1,4
15830,1,4.0,709.0,3,68.1,4,12,0.286,1,3
15831,0,4.0,718.0,1,75.9,1,9,2.354,1,3
15832,1,4.0,702.0,1,141.4,2,10,1.859,1,3
15833,1,2.0,668.0,3,99.3,4,9,0.385,1,2
15834,1,6.0,393.0,2,82.5,2,9,1.793,0,0
15835,0,3.0,668.0,2,132.0,4,10,0.979,1,0
15836,0,6.0,806.0,3,63.6,3,3,0.968,1,1
15837,1,4.0,742.0,2,139.5,4,3,0.792,0,3
15838,0,4.0,443.0,4,43.5,1,3,1.419,1,0
15839,0,4.0,757.0,0,65.2,3,10,3.289,1,1
15840,0,6.0,747.0,4,28.5,1,9,2.035,1,3
15841,1,5.0,747.0,0,80.9,2,3,1.529,1,3
15842,0,6.0,849.0,0,76.2,1,9,2.013,1,1
15843,1,5.0,720.0,3,83.9,2,10,4.917,1,3
15844,0,4.0,842.0,4,46.5,1,12,4.7839,1,1
15845,1,2.0,836.0,1,100.7,2,9,1.98,1,1
15846,0,4.0,689.0,1,98.6,3,9,1.914,1,2
15847,0,3.0,668.0,2,114.0,2,3,1.683,1,0
15848,0,6.0,552.0,2,127.5,1,3,1.903,1,4
15849,0,5.0,840.0,3,90.3,3,9,1.188,1,1
15850,1,4.0,618.0,4,43.5,3,12,2.2,1,4
15851,1,3.0,623.0,0,50.2,1,10,6.204,1,4
15852,1,4.0,746.0,3,104.1,4,10,1.54,1,3
15853,1,5.0,776.0,2,121.5,3,10,2.838,1,1
15854,0,4.0,589.0,2,79.5,3,9,1.32,1,4
15855,0,3.0,628.0,1,120.1,2,9,1.914,1,4
15856,1,4.0,698.0,2,147.0,1,10,3.058,1,2
15857,0,4.0,788.0,2,118.5,1,12,4.312,1,1
15858,0,4.0,775.0,1,108.5,3,3,1.397,1,1
15859,1,6.0,322.0,1,97.3,4,9,0.396,0,0
15860,0,4.0,769.0,0,72.7,4,3,0.649,1,1
15861,0,3.0,686.0,2,141.0,3,3,1.034,1,2
15862,0,4.0,459.0,1,128.1,1,3,1.584,1,0
15863,1,2.0,367.0,5,144.0,3,12,2.332,0,0
15864,1,5.0,729.0,0,51.9,4,9,0.286,1,3
15865,0,5.0,680.0,3,91.1,4,3,0.715,1,2
15866,0,3.0,765.0,5,116.0,2,10,4.279,1,1
15867,0,2.0,620.0,1,85.8,3,10,2.53,1,0
15868,1,4.0,692.0,2,138.0,3,9,1.144,1,2
15869,0,2.0,384.0,2,144.0,3,9,1.43,0,0
15870,0,1.0,630.0,4,64.5,3,9,1.177,1,4
15871,1,5.0,799.0,1,132.8,3,10,2.717,0,1
15872,1,3.0,523.0,0,79.3,1,2,6.6,1,0
15873,1,3.0,627.0,2,136.5,1,10,6.292,0,4
15874,1,3.0,550.0,1,151.1,2,10,2.882,1,4
15875,1,4.0,566.0,2,127.5,4,10,1.804,1,4
15876,0,6.0,776.0,4,21.0,2,9,2.035,1,1
15877,1,4.0,704.0,3,82.6,3,12,2.101,0,3
15878,1,3.0,684.0,4,43.5,2,12,3.465,1,2
15879,1,5.0,675.0,3,115.2,3,12,1.859,1,2
15880,1,1.0,373.0,2,97.5,3,5,1.837,0,0
15881,1,6.0,657.0,4,90.0,3,3,1.177,1,2
15882,1,5.0,785.0,2,133.5,4,11,1.166,1,1
15883,0,5.0,792.0,3,154.7,1,3,1.947,1,1
15884,1,2.0,821.0,0,34.0,2,3,2.024,1,1
15885,1,3.0,347.0,2,148.5,4,10,1.298,0,0
15886,0,4.0,768.0,1,123.8,3,9,1.243,1,1
15887,1,4.0,746.0,2,123.0,4,12,1.221,1,3
15888,1,6.0,770.0,1,125.0,1,3,2.453,0,1
15889,0,4.0,761.0,4,43.5,2,10,3.487,1,1
15890,0,4.0,800.0,2,136.5,3,3,1.21,1,1
15891,1,2.0,469.0,1,106.7,4,3,0.583,0,0
15892,1,3.0,731.0,0,86.9,4,9,0.44,1,3
15893,1,5.0,846.0,2,148.5,4,3,1.122,1,1
15894,0,6.0,833.0,4,45.0,4,10,0.891,1,1
15895,1,4.0,707.0,2,115.5,4,10,1.485,1,3
15896,0,2.0,598.0,2,135.0,3,3,1.43,1,4
15897,0,5.0,831.0,0,92.4,2,3,1.925,1,1
15898,1,1.0,623.0,2,114.0,3,10,3.41,0,4
15899,0,5.0,788.0,0,76.9,4,3,0.803,1,1
15900,1,2.0,582.0,1,140.0,4,9,1.155,1,4
15901,1,6.0,340.0,0,72.1,4,3,0.484,1,0
15902,0,3.0,656.0,2,109.5,2,9,1.232,0,2
15903,0,2.0,342.0,5,130.0,2,9,2.123,1,0
15904,1,6.0,696.0,0,81.7,4,3,0.473,1,2
15905,0,5.0,828.0,2,148.5,2,3,1.793,1,1
15906,1,2.0,700.0,1,156.5,4,9,1.045,1,3
15907,1,2.0,688.0,0,80.1,4,9,0.572,1,2
15908,1,4.0,542.0,0,84.0,2,10,4.158,1,0
15909,0,6.0,777.0,0,71.3,4,3,0.484,1,1
15910,1,2.0,650.0,0,99.7,4,9,1.254,1,2
15911,0,4.0,812.0,1,89.2,2,4,2.398,1,1
15912,0,2.0,699.0,2,145.5,4,3,0.715,1,2
15913,0,4.0,611.0,4,25.5,3,9,0.869,1,4
15914,0,2.0,606.0,1,73.2,3,9,1.65,1,4
15915,1,2.0,327.0,0,51.3,2,3,2.068,1,0
15916,0,4.0,738.0,0,82.9,4,3,0.473,1,3
15917,0,2.0,501.0,1,130.9,4,3,0.902,1,0
15918,0,4.0,817.0,0,25.5,3,10,1.595,1,1
15919,0,4.0,688.0,2,126.0,4,10,1.507,1,0
15920,0,3.0,620.0,0,83.5,3,10,1.573,1,4
15921,0,4.0,569.0,2,139.5,3,9,3.784,1,4
15922,0,4.0,610.0,3,129.1,2,9,1.694,1,4
15923,1,4.0,703.0,3,107.0,2,12,3.41,1,3
15924,1,3.0,744.0,3,79.9,4,11,1.056,1,3
15925,0,1.0,693.0,0,70.4,2,9,1.584,1,2
15926,0,4.0,822.0,0,78.8,4,3,0.803,1,1
15927,1,4.0,712.0,1,130.0,4,9,0.638,1,3
15928,1,4.0,727.0,5,84.0,2,3,1.738,1,3
15929,0,4.0,715.0,4,25.5,4,10,1.837,1,3
15930,1,3.0,720.0,2,142.5,4,10,1.254,1,3
15931,1,2.0,563.0,2,109.5,4,9,1.32,1,4
15932,0,5.0,795.0,2,88.5,1,9,1.771,1,1
15933,1,4.0,431.0,3,72.5,4,4,1.837,0,0
15934,0,3.0,593.0,2,127.5,1,3,1.7039,1,4
15935,0,1.0,439.0,3,145.5,4,10,1.881,0,0
15936,0,4.0,662.0,3,65.4,4,3,0.594,0,2
15937,0,4.0,664.0,2,133.5,1,9,3.69468,0,2
15938,0,3.0,416.0,2,115.5,2,3,1.573,1,0
15939,0,4.0,609.0,2,114.0,3,3,0.792,1,4
15940,1,4.0,544.0,1,132.2,4,2,0.715,1,0
15941,1,4.0,687.0,1,134.9,1,9,2.3089,1,2
15942,0,4.0,717.0,0,102.0,4,9,1.056,1,3
15943,1,5.0,821.0,1,116.3,3,10,2.882,0,1
15944,1,6.0,468.0,0,84.7,4,9,0.935,1,0
15945,1,1.0,785.0,4,55.5,4,4,2.112,1,1
15946,0,4.0,754.0,3,158.6,1,12,3.784,1,1
15947,0,1.0,624.0,4,43.5,2,3,1.232,1,4
15948,0,4.0,491.0,0,119.9,3,3,1.254,1,0
15949,1,4.0,820.0,3,93.5,4,10,1.045,0,1
15950,0,4.0,588.0,1,145.7,4,3,0.407,1,4
15951,1,6.0,648.0,1,120.1,3,9,0.869,0,4
15952,0,4.0,650.0,1,120.1,1,3,1.7039,1,2
15953,0,4.0,675.0,2,130.5,2,9,1.804,1,2
15954,0,4.0,643.0,1,159.2,2,9,1.947,1,4
15955,1,5.0,800.0,0,84.6,3,9,1.529,1,1
15956,1,4.0,666.0,0,120.0,3,10,4.928,1,2
15957,1,2.0,620.0,2,117.0,3,9,1.562,1,0
15958,0,5.0,761.0,4,109.5,3,9,1.188,1,1
15959,1,2.0,620.0,3,88.2,2,11,3.817,1,0
15960,0,1.0,354.0,2,145.5,3,3,0.814,1,0
15961,1,5.0,717.0,4,13.5,2,9,1.331,1,3
15962,1,1.0,628.0,1,117.7,3,9,1.419,0,4
15963,1,1.0,700.0,4,34.5,3,9,1.199,1,3
15964,1,4.0,473.0,3,89.3,1,3,1.507,0,0
15965,0,4.0,754.0,4,49.5,3,3,0.979,1,1
15966,1,2.0,326.0,0,65.7,3,3,0.858,1,0
15967,1,5.0,837.0,0,129.8,4,5,1.881,1,1
15968,0,4.0,642.0,3,142.8,2,10,5.093,1,4
15969,1,5.0,849.0,4,34.5,3,9,1.606,1,1
15970,0,4.0,396.0,1,113.0,3,9,1.925,1,0
15971,0,2.0,651.0,4,19.5,4,10,0.77,1,2
15972,0,3.0,832.0,2,88.5,3,3,0.924,1,1
15973,1,5.0,729.0,2,97.5,4,10,0.528,1,3
15974,1,3.0,817.0,3,84.7,2,3,1.1,0,1
15975,0,1.0,325.0,4,49.5,1,9,3.828,1,0
15976,1,2.0,685.0,1,142.0,4,10,1.716,1,2
15977,0,3.0,639.0,2,150.0,3,10,2.618,1,4
15978,0,6.0,819.0,3,82.4,3,9,1.353,1,1
15979,0,4.0,787.0,2,123.0,4,9,0.836,1,1
15980,1,5.0,794.0,2,42.0,3,9,1.716,1,1
15981,1,4.0,563.0,1,79.6,3,9,5.401,1,4
15982,0,4.0,696.0,2,150.0,4,10,2.178,1,2
15983,1,2.0,450.0,2,91.5,3,9,0.913,0,0
15984,0,5.0,669.0,2,96.0,1,9,2.695,1,2
15985,0,4.0,707.0,5,116.0,3,3,0.781,1,3
15986,0,2.0,648.0,0,106.7,3,3,1.375,1,4
15987,0,4.0,762.0,0,86.3,4,3,0.792,1,1
15988,1,5.0,714.0,1,106.0,1,9,2.519,1,3
15989,0,4.0,842.0,0,106.7,2,3,1.232,1,1
15990,0,5.0,775.0,2,121.5,1,9,2.211,1,1
15991,1,2.0,794.0,0,82.7,3,10,2.53,1,1
15992,0,3.0,662.0,1,92.2,2,9,2.497,1,2
15993,0,4.0,737.0,3,112.6,2,10,2.64,1,3
15994,1,3.0,573.0,0,93.7,3,3,2.046,1,4
15995,1,5.0,714.0,5,116.0,3,10,3.245,1,3
15996,1,1.0,449.0,5,138.0,1,10,5.181,0,0
15997,1,5.0,670.0,2,123.0,3,11,1.32,1,2
15998,1,1.0,705.0,2,148.5,2,9,1.595,0,3
15999,0,3.0,547.0,5,136.0,4,10,1.65,0,0
16000,0,6.0,686.0,2,132.0,2,9,2.662,1,2
16001,0,4.0,750.0,0,88.5,3,7,1.584,1,1
16002,0,1.0,664.0,0,88.4,3,3,1.452,1,2
16003,0,3.0,840.0,1,125.9,3,9,1.716,1,1
16004,0,4.0,785.0,2,132.0,3,3,1.342,1,1
16005,0,6.0,674.0,2,142.5,4,10,0.858,1,2
16006,1,2.0,415.0,2,142.5,3,3,1.067,0,0
16007,0,3.0,585.0,2,141.0,3,9,1.485,1,4
16008,1,4.0,638.0,0,80.9,2,12,1.309,1,4
16009,1,3.0,718.0,5,128.0,4,10,1.276,1,3
16010,0,3.0,609.0,2,96.0,2,9,1.98,1,4
16011,1,5.0,711.0,2,133.5,3,3,1.474,1,3
16012,1,4.0,808.0,2,114.0,3,3,0.935,1,1
16013,0,3.0,311.0,1,97.8,2,10,3.63,1,0
16014,1,5.0,836.0,4,37.5,1,3,1.672,1,1
16015,0,4.0,826.0,1,128.8,3,12,2.068,1,1
16016,1,4.0,520.0,2,148.5,2,3,1.738,1,0
16017,0,1.0,669.0,0,63.6,1,9,2.563,1,2
16018,0,1.0,324.0,5,102.0,4,9,1.012,1,0
16019,0,2.0,662.0,2,147.0,2,3,2.563,1,2
16020,0,4.0,805.0,0,76.0,2,9,3.256,1,1
16021,1,3.0,749.0,1,132.5,3,10,4.4,1,3
16022,1,4.0,687.0,2,144.0,4,9,1.243,1,2
16023,0,3.0,604.0,3,69.2,4,10,0.748,1,4
16024,1,4.0,713.0,0,51.6,2,3,2.002,1,3
16025,1,3.0,424.0,2,138.0,1,9,1.694,0,0
16026,1,1.0,390.0,0,73.3,1,9,1.991,0,0
16027,1,3.0,654.0,1,108.5,4,10,0.484,1,2
16028,1,4.0,675.0,2,123.0,3,3,1.012,1,2
16029,1,1.0,716.0,0,91.5,1,9,4.246,0,3
16030,1,6.0,444.0,0,80.1,2,9,2.2,1,0
16031,0,5.0,774.0,1,102.0,1,3,1.507,1,1
16032,0,4.0,831.0,1,157.3,3,3,0.979,1,1
16033,0,5.0,845.0,4,43.5,1,3,1.507,1,1
16034,0,5.0,808.0,2,133.5,3,3,1.199,1,1
16035,1,3.0,576.0,3,94.3,2,3,1.386,0,4
16036,1,3.0,668.0,2,130.5,4,2,1.496,0,2
16037,0,3.0,642.0,2,144.0,4,10,2.409,1,4
16038,0,5.0,724.0,1,151.1,1,9,2.4189,1,3
16039,0,1.0,331.0,0,63.5,4,7,1.584,1,0
16040,0,3.0,696.0,2,106.5,4,10,0.561,1,2
16041,1,4.0,615.0,2,123.0,4,9,1.21,0,4
16042,1,3.0,712.0,3,71.3,4,12,0.605,1,3
16043,0,3.0,719.0,3,97.4,2,9,1.518,1,3
16044,1,4.0,675.0,2,130.5,1,3,1.628,1,2
16045,0,5.0,652.0,1,141.0,2,3,1.43,1,2
16046,0,2.0,666.0,1,110.7,2,3,1.914,1,2
16047,1,6.0,620.0,1,138.3,4,3,0.264,1,4
16048,1,2.0,659.0,0,98.4,2,3,2.057,1,2
16049,0,4.0,546.0,2,130.5,4,10,2.123,0,0
16050,0,2.0,646.0,0,80.1,2,3,1.694,0,4
